Date,Area,Animal Crimes,Arson & Explosives,Conspiracy & Miscellaneous,Drug-Related Crimes,Fraud Crimes,Other,Property Crimes,Public Disorder Crimes,Sexual Crimes,Theft Crimes,Violent Crimes,child_crimes,Total Crimes
2014-06-29,Santa Monica,0,0,0,0,4,16,20,8,2,116,27,0,193
2014-06-29,South Bay Cities,0,0,0,0,1,7,18,12,5,72,32,3,150
2014-06-29,South Gate-East Los Angeles,0,0,0,0,1,4,24,18,0,82,80,1,210
2014-07-06,Los Angeles,1,6,0,0,24,82,241,97,62,960,676,19,2168
2014-07-06,San Fernando Valley,0,0,0,0,33,63,142,78,37,709,307,13,1382
2014-07-06,Santa Monica,0,0,0,0,5,24,25,6,7,108,43,1,219
2014-07-06,South Bay Cities,0,0,0,0,3,12,21,9,3,89,40,4,181
2014-07-06,South Gate-East Los Angeles,0,1,0,0,2,6,21,9,14,85,90,6,234
2014-07-13,Los Angeles,0,5,0,0,32,74,204,112,47,930,557,10,1971
2014-07-13,San Fernando Valley,2,4,1,0,28,56,121,81,15,633,278,7,1226
2014-07-13,Santa Monica,0,1,0,0,8,23,28,9,4,113,32,0,218
2014-07-13,South Bay Cities,0,0,0,0,2,2,26,7,2,75,42,1,157
2014-07-13,South Gate-East Los Angeles,0,1,0,0,0,7,25,13,2,69,88,1,206
2014-07-20,Los Angeles,0,3,0,0,25,83,234,124,43,979,591,17,2099
2014-07-20,San Fernando Valley,0,0,0,0,34,46,136,92,26,662,228,11,1235
2014-07-20,Santa Monica,0,0,0,0,5,15,25,6,3,118,35,0,207
2014-07-20,South Bay Cities,0,0,0,0,1,5,18,9,5,89,30,0,157
2014-07-20,South Gate-East Los Angeles,1,2,1,0,1,6,36,14,3,65,82,3,214
2014-07-27,Los Angeles,2,10,1,0,33,88,235,108,50,970,589,12,2098
2014-07-27,San Fernando Valley,1,0,0,0,31,50,115,77,21,590,273,8,1166
2014-07-27,Santa Monica,0,1,0,0,1,9,20,8,2,119,31,0,191
2014-07-27,South Bay Cities,0,2,0,0,1,10,20,13,4,80,43,2,175
2014-07-27,South Gate-East Los Angeles,0,0,0,0,2,10,25,13,3,67,91,1,212
2014-08-03,Los Angeles,0,4,0,0,29,79,223,117,65,914,624,20,2075
2014-08-03,San Fernando Valley,1,5,0,0,31,66,137,90,29,647,242,28,1276
2014-08-03,Santa Monica,1,0,0,0,5,20,24,10,2,126,28,3,219
2014-08-03,South Bay Cities,0,0,0,0,2,12,22,16,2,90,46,2,192
2014-08-03,South Gate-East Los Angeles,0,1,0,0,0,13,32,15,6,69,89,1,226
2014-08-10,Los Angeles,1,0,0,0,27,69,208,116,39,926,540,27,1953
2014-08-10,San Fernando Valley,1,3,0,0,27,42,118,63,19,630,231,17,1151
2014-08-10,Santa Monica,0,0,0,0,2,17,27,7,1,130,27,0,211
2014-08-10,South Bay Cities,0,0,2,0,3,7,16,16,3,66,47,2,162
2014-08-10,South Gate-East Los Angeles,0,1,0,0,1,11,22,10,3,75,61,3,187
2014-08-17,Los Angeles,3,5,0,0,37,76,202,118,43,930,587,7,2008
2014-08-17,San Fernando Valley,0,4,0,0,17,44,126,63,32,618,267,12,1183
2014-08-17,Santa Monica,0,0,0,0,4,17,18,5,2,138,29,0,213
2014-08-17,South Bay Cities,0,1,0,0,2,9,18,21,10,104,40,2,207
2014-08-17,South Gate-East Los Angeles,1,1,0,0,1,13,28,17,6,88,80,1,236
2014-08-24,Los Angeles,2,3,0,0,26,70,219,107,39,940,633,9,2048
2014-08-24,San Fernando Valley,1,1,0,1,26,48,145,81,17,581,267,5,1173
2014-08-24,Santa Monica,0,0,0,0,1,18,16,11,0,124,40,1,211
2014-08-24,South Bay Cities,0,0,0,0,0,14,20,9,3,73,50,1,170
2014-08-24,South Gate-East Los Angeles,0,2,0,0,1,4,24,12,3,98,97,1,242
2014-08-31,Los Angeles,0,3,0,0,20,70,220,116,39,995,606,15,2084
2014-08-31,San Fernando Valley,1,2,0,0,16,41,114,60,19,658,264,9,1184
2014-08-31,Santa Monica,0,0,0,0,3,16,26,6,0,122,35,2,210
2014-08-31,South Bay Cities,0,0,0,0,1,5,14,10,2,86,46,5,169
2014-08-31,South Gate-East Los Angeles,1,0,0,0,0,10,17,12,1,82,76,1,200
2014-09-07,Los Angeles,1,3,0,0,23,95,200,114,61,956,677,32,2162
2014-09-07,San Fernando Valley,2,1,0,0,20,76,125,88,41,669,270,21,1313
2014-09-07,Santa Monica,0,0,0,0,5,16,17,12,6,112,35,3,206
2014-09-07,South Bay Cities,1,1,0,0,3,6,21,15,10,86,37,1,181
2014-09-07,South Gate-East Los Angeles,0,1,0,0,2,12,32,15,3,69,100,4,238
2014-09-14,Los Angeles,2,4,1,0,28,73,221,104,50,916,601,16,2016
2014-09-14,San Fernando Valley,1,2,0,0,24,59,123,80,34,623,261,4,1211
2014-09-14,Santa Monica,0,0,0,0,2,26,14,9,4,127,53,1,236
2014-09-14,South Bay Cities,0,0,0,0,2,7,21,13,4,85,34,3,169
2014-09-14,South Gate-East Los Angeles,0,1,0,0,1,7,22,14,6,76,87,3,217
2014-09-21,Los Angeles,0,5,0,0,18,94,238,141,35,996,668,16,2211
2014-09-21,San Fernando Valley,1,1,0,0,15,36,145,69,21,561,216,13,1078
2014-09-21,Santa Monica,0,0,0,0,4,11,23,10,5,107,41,2,203
2014-09-21,South Bay Cities,0,2,0,0,4,4,17,7,2,82,34,1,153
2014-09-21,South Gate-East Los Angeles,0,1,0,0,1,11,25,11,6,83,73,5,216
2014-09-28,Los Angeles,2,5,0,0,22,70,262,97,41,987,622,12,2120
2014-09-28,San Fernando Valley,1,2,0,0,9,42,151,72,26,627,253,14,1197
2014-09-28,Santa Monica,0,0,0,0,2,12,22,8,3,130,39,0,216
2014-09-28,South Bay Cities,0,0,0,0,0,9,18,10,1,78,28,2,146
2014-09-28,South Gate-East Los Angeles,0,3,0,0,2,5,20,12,6,85,93,0,226
2014-10-05,Los Angeles,4,6,0,0,33,96,242,123,73,1084,599,33,2293
2014-10-05,San Fernando Valley,1,2,0,0,20,54,117,64,41,700,242,16,1257
2014-10-05,Santa Monica,0,0,1,0,4,10,21,16,3,158,36,1,250
2014-10-05,South Bay Cities,0,0,0,0,4,3,17,8,3,75,37,0,147
2014-10-05,South Gate-East Los Angeles,0,0,0,0,4,13,32,16,3,66,72,2,208
2014-10-12,Los Angeles,4,3,0,0,20,63,232,142,48,949,629,11,2101
2014-10-12,San Fernando Valley,0,0,0,0,20,51,115,97,28,626,250,15,1202
2014-10-12,Santa Monica,0,0,0,0,6,20,20,10,2,119,27,0,204
2014-10-12,South Bay Cities,0,0,0,0,2,5,16,9,5,92,50,2,181
2014-10-12,South Gate-East Los Angeles,0,0,0,0,2,9,15,7,3,79,80,3,198
2014-10-19,Los Angeles,1,1,0,0,19,57,220,120,40,1004,614,14,2090
2014-10-19,San Fernando Valley,1,1,0,0,17,37,113,79,21,624,227,11,1131
2014-10-19,Santa Monica,0,0,0,0,6,10,27,6,4,121,28,0,202
2014-10-19,South Bay Cities,0,0,0,0,1,3,22,19,3,88,37,1,174
2014-10-19,South Gate-East Los Angeles,0,2,0,0,2,6,22,8,8,76,80,6,210
2014-10-26,Los Angeles,0,5,0,0,20,95,251,143,46,990,613,16,2179
2014-10-26,San Fernando Valley,1,0,0,0,18,42,119,59,23,649,228,7,1146
2014-10-26,Santa Monica,0,1,0,0,0,13,14,4,3,116,29,5,185
2014-10-26,South Bay Cities,0,0,0,0,1,3,7,8,4,80,37,1,141
2014-10-26,South Gate-East Los Angeles,0,0,0,0,0,8,16,11,2,80,74,3,194
2014-11-02,Los Angeles,1,3,0,0,26,80,231,121,74,994,629,28,2187
2014-11-02,San Fernando Valley,2,0,0,0,17,55,139,57,28,730,242,11,1281
2014-11-02,Santa Monica,0,1,0,0,1,14,13,12,3,137,30,6,217
2014-11-02,South Bay Cities,0,0,0,0,0,8,17,15,3,86,38,3,170
2014-11-02,South Gate-East Los Angeles,0,3,0,0,0,9,19,7,4,78,88,3,211
2014-11-09,Los Angeles,3,4,0,0,21,75,207,116,37,867,588,13,1931
2014-11-09,San Fernando Valley,0,5,0,0,19,42,137,72,25,642,251,11,1204
2014-11-09,Santa Monica,0,1,0,0,4,19,26,6,2,124,34,1,217
2014-11-09,South Bay Cities,0,1,0,0,1,5,14,12,0,90,31,0,154
2014-11-09,South Gate-East Los Angeles,1,0,0,0,1,5,23,10,4,73,82,4,203
2014-11-16,Los Angeles,1,8,0,0,30,75,219,135,49,917,572,9,2015
2014-11-16,San Fernando Valley,1,1,0,0,27,37,130,58,20,648,236,5,1163
2014-11-16,Santa Monica,0,0,0,0,3,16,18,9,2,109,32,2,191
2014-11-16,South Bay Cities,0,1,0,0,1,5,28,16,1,87,43,3,185
2014-11-16,South Gate-East Los Angeles,0,0,0,0,3,6,19,11,5,79,57,0,180
2014-11-23,Los Angeles,0,6,0,0,24,74,220,106,18,924,607,18,1997
2014-11-23,San Fernando Valley,0,0,1,0,14,40,138,63,18,648,241,8,1171
2014-11-23,Santa Monica,0,1,0,0,0,17,26,11,2,131,26,0,214
2014-11-23,South Bay Cities,0,0,0,0,3,7,11,5,3,86,43,1,159
2014-11-23,South Gate-East Los Angeles,0,1,0,0,2,6,16,6,4,77,101,2,215
2014-11-30,Los Angeles,1,5,0,0,18,63,210,93,36,871,558,9,1864
2014-11-30,San Fernando Valley,0,0,0,0,22,36,133,50,24,580,252,5,1102
2014-11-30,Santa Monica,0,0,0,0,0,10,20,5,5,112,21,1,174
2014-11-30,South Bay Cities,0,0,0,0,5,3,19,6,3,90,35,0,161
2014-11-30,South Gate-East Los Angeles,0,1,0,0,1,13,20,12,0,69,64,0,180
2014-12-07,Los Angeles,0,2,0,0,31,95,189,122,44,1014,545,13,2055
2014-12-07,San Fernando Valley,0,1,0,0,30,60,125,62,21,738,209,11,1257
2014-12-07,Santa Monica,0,0,0,0,4,21,19,7,5,135,25,2,218
2014-12-07,South Bay Cities,0,0,0,0,1,2,15,6,2,102,29,1,158
2014-12-07,South Gate-East Los Angeles,0,1,0,0,0,11,21,16,1,88,77,4,219
2014-12-14,Los Angeles,1,5,1,0,21,88,191,97,37,1038,574,14,2067
2014-12-14,San Fernando Valley,1,0,0,0,24,51,110,74,19,735,236,8,1258
2014-12-14,Santa Monica,0,0,0,0,1,21,16,4,1,116,32,0,191
2014-12-14,South Bay Cities,0,0,0,0,1,2,12,8,4,93,42,1,163
2014-12-14,South Gate-East Los Angeles,0,1,0,0,0,4,25,15,4,60,93,2,204
2014-12-21,Los Angeles,2,9,1,0,26,77,199,90,44,1139,598,17,2202
2014-12-21,San Fernando Valley,0,1,0,0,18,47,135,73,26,752,215,7,1274
2014-12-21,Santa Monica,0,0,1,0,4,16,23,7,5,130,27,1,214
2014-12-21,South Bay Cities,0,1,0,0,2,6,22,7,1,96,21,5,161
2014-12-21,South Gate-East Los Angeles,0,0,0,0,0,7,20,7,2,97,70,2,205
2014-12-28,Los Angeles,1,4,0,0,19,82,248,100,31,981,616,13,2095
2014-12-28,San Fernando Valley,0,4,0,0,22,34,129,73,19,690,216,4,1191
2014-12-28,Santa Monica,0,1,0,0,1,7,21,8,3,150,32,1,224
2014-12-28,South Bay Cities,0,0,0,0,5,6,17,8,3,85,46,0,170
2014-12-28,South Gate-East Los Angeles,1,1,0,0,2,5,23,7,3,72,69,0,183
2015-01-04,Los Angeles,1,3,1,0,32,88,209,86,31,1013,492,23,1979
2015-01-04,San Fernando Valley,1,2,0,0,25,45,139,48,22,644,197,12,1135
2015-01-04,Santa Monica,0,2,0,0,2,9,19,4,1,141,42,0,220
2015-01-04,South Bay Cities,0,1,0,0,5,7,20,3,3,96,29,2,166
2015-01-04,South Gate-East Los Angeles,0,1,0,0,0,5,28,13,4,87,69,1,208
2015-01-11,Los Angeles,0,3,0,0,21,93,200,82,29,942,545,10,1925
2015-01-11,San Fernando Valley,0,2,0,0,28,43,109,57,13,598,185,6,1041
2015-01-11,Santa Monica,0,0,0,0,4,9,26,10,4,142,39,0,234
2015-01-11,South Bay Cities,0,0,0,0,7,5,23,6,1,75,27,0,144
2015-01-11,South Gate-East Los Angeles,2,0,0,0,3,9,20,11,0,89,43,3,180
2015-01-18,Los Angeles,1,8,0,0,22,59,184,94,33,936,462,14,1813
2015-01-18,San Fernando Valley,0,1,0,2,8,30,110,56,21,585,198,2,1013
2015-01-18,Santa Monica,0,1,0,0,4,14,35,5,3,155,37,1,255
2015-01-18,South Bay Cities,0,1,0,0,2,7,21,13,0,101,39,0,184
2015-01-18,South Gate-East Los Angeles,1,0,0,0,4,6,21,12,0,76,66,1,187
2015-01-25,Los Angeles,0,4,0,0,8,78,210,80,36,905,463,10,1794
2015-01-25,San Fernando Valley,2,5,0,0,25,43,118,79,11,595,213,5,1096
2015-01-25,Santa Monica,0,1,0,0,1,14,29,8,2,135,37,1,228
2015-01-25,South Bay Cities,0,0,0,0,2,1,18,13,6,102,32,1,175
2015-01-25,South Gate-East Los Angeles,1,0,0,0,1,7,25,8,0,81,70,1,194
2015-02-01,Los Angeles,0,2,0,0,24,87,189,99,43,919,537,16,1916
2015-02-01,San Fernando Valley,0,1,0,0,17,37,122,53,12,620,220,6,1088
2015-02-01,Santa Monica,0,0,0,0,1,15,29,4,7,160,27,0,243
2015-02-01,South Bay Cities,0,0,0,0,1,2,15,8,3,81,37,1,148
2015-02-01,South Gate-East Los Angeles,1,0,0,0,3,8,21,14,3,68,76,0,194
2015-02-08,Los Angeles,2,5,0,0,22,100,235,97,48,907,502,13,1931
2015-02-08,San Fernando Valley,1,2,0,0,24,50,110,63,28,676,208,9,1171
2015-02-08,Santa Monica,0,3,0,0,3,7,23,8,1,130,23,0,198
2015-02-08,South Bay Cities,0,3,0,0,9,6,26,10,2,91,30,1,178
2015-02-08,South Gate-East Los Angeles,0,0,0,0,0,9,17,4,8,75,55,0,168
2015-02-15,Los Angeles,1,4,0,0,16,87,225,116,38,941,518,8,1954
2015-02-15,San Fernando Valley,0,1,0,0,15,33,105,54,18,631,201,10,1068
2015-02-15,Santa Monica,0,0,0,0,1,12,18,13,5,129,38,1,217
2015-02-15,South Bay Cities,0,0,0,0,5,6,29,15,3,85,40,0,183
2015-02-15,South Gate-East Los Angeles,0,0,0,0,0,9,22,15,1,64,75,0,186
2015-02-22,Los Angeles,2,4,0,0,19,61,216,96,45,957,514,6,1920
2015-02-22,San Fernando Valley,3,1,0,0,18,40,124,43,20,636,183,8,1076
2015-02-22,Santa Monica,0,0,0,0,1,7,14,8,5,155,43,0,233
2015-02-22,South Bay Cities,0,0,0,0,0,5,20,14,1,104,41,3,188
2015-02-22,South Gate-East Los Angeles,0,1,0,0,1,5,31,9,7,81,59,0,194
2015-03-01,Los Angeles,1,6,0,0,27,74,187,88,33,927,507,7,1857
2015-03-01,San Fernando Valley,2,0,0,0,18,51,117,76,14,589,225,9,1101
2015-03-01,Santa Monica,0,1,0,0,2,18,25,12,5,108,32,0,203
2015-03-01,South Bay Cities,0,0,0,0,0,4,15,14,1,87,34,1,156
2015-03-01,South Gate-East Los Angeles,0,3,0,0,2,8,21,16,5,59,65,1,180
2015-03-08,Los Angeles,3,3,1,1,30,87,225,87,46,999,521,14,2017
2015-03-08,San Fernando Valley,0,0,0,0,21,37,129,57,22,668,211,4,1149
2015-03-08,Santa Monica,0,0,0,0,3,18,13,4,9,136,24,2,209
2015-03-08,South Bay Cities,0,0,0,0,0,2,31,5,3,86,30,2,159
2015-03-08,South Gate-East Los Angeles,0,0,0,0,2,8,22,13,3,77,79,0,204
2015-03-15,Los Angeles,1,4,0,0,23,66,213,104,43,931,545,8,1938
2015-03-15,San Fernando Valley,0,1,0,0,18,34,125,49,18,530,227,9,1011
2015-03-15,Santa Monica,0,0,0,0,1,12,30,8,2,148,34,1,236
2015-03-15,South Bay Cities,0,0,0,0,2,7,20,8,7,75,44,2,165
2015-03-15,South Gate-East Los Angeles,0,1,0,0,2,10,16,12,2,84,84,3,214
2015-03-22,Los Angeles,0,4,0,1,20,74,233,106,37,915,535,21,1946
2015-03-22,San Fernando Valley,0,0,0,0,19,43,97,71,32,540,227,5,1034
2015-03-22,Santa Monica,1,1,0,0,3,9,30,7,4,138,37,1,231
2015-03-22,South Bay Cities,0,0,0,0,3,8,27,8,4,93,33,1,177
2015-03-22,South Gate-East Los Angeles,0,1,0,0,0,8,27,14,3,96,68,2,219
2015-03-29,Los Angeles,0,5,0,0,19,69,248,77,42,952,624,11,2047
2015-03-29,San Fernando Valley,2,1,0,0,19,40,123,50,27,551,264,5,1082
2015-03-29,Santa Monica,0,1,0,0,3,14,15,9,1,133,42,0,218
2015-03-29,South Bay Cities,0,0,0,0,0,7,14,15,5,91,54,2,188
2015-03-29,South Gate-East Los Angeles,1,1,0,0,3,13,35,12,3,82,84,1,235
2015-04-05,Los Angeles,2,5,0,0,20,74,234,105,36,925,519,9,1929
2015-04-05,San Fernando Valley,0,2,0,0,16,52,127,58,15,596,194,8,1068
2015-04-05,Santa Monica,0,1,0,0,2,10,22,6,1,138,49,0,229
2015-04-05,South Bay Cities,0,1,0,0,0,4,24,22,4,89,44,0,188
2015-04-05,South Gate-East Los Angeles,0,1,1,0,2,13,23,9,4,77,71,1,202
2015-04-12,Los Angeles,0,5,0,1,17,69,180,91,27,804,540,11,1745
2015-04-12,San Fernando Valley,0,0,0,0,27,36,95,57,22,553,211,9,1010
2015-04-12,Santa Monica,0,4,0,0,5,18,20,10,2,128,37,0,224
2015-04-12,South Bay Cities,0,0,0,0,0,3,20,12,5,100,30,1,171
2015-04-12,South Gate-East Los Angeles,0,0,0,0,1,4,26,12,4,56,90,0,193
2015-04-19,Los Angeles,2,7,0,0,28,52,215,118,41,866,519,14,1862
2015-04-19,San Fernando Valley,1,2,0,0,15,46,115,58,28,623,230,4,1122
2015-04-19,Santa Monica,0,0,0,0,6,14,22,10,1,173,41,0,267
2015-04-19,South Bay Cities,0,1,0,0,1,2,19,12,0,111,45,1,192
2015-04-19,South Gate-East Los Angeles,0,2,0,0,1,10,25,14,2,69,91,2,216
2015-04-26,Los Angeles,2,5,0,0,23,61,189,92,42,937,525,15,1891
2015-04-26,San Fernando Valley,0,2,1,0,19,37,107,53,14,586,187,15,1021
2015-04-26,Santa Monica,1,0,0,0,3,10,23,8,2,116,29,0,192
2015-04-26,South Bay Cities,1,1,0,0,0,4,15,10,3,80,34,3,151
2015-04-26,South Gate-East Los Angeles,0,0,0,0,0,8,24,11,1,67,77,1,189
2015-05-03,Los Angeles,1,4,1,0,20,86,213,102,58,933,583,12,2013
2015-05-03,San Fernando Valley,1,1,0,0,29,44,116,57,24,621,257,5,1155
2015-05-03,Santa Monica,0,0,0,0,2,15,29,9,1,122,36,0,214
2015-05-03,South Bay Cities,0,0,0,0,0,11,23,13,2,101,32,0,182
2015-05-03,South Gate-East Los Angeles,0,0,0,0,1,12,20,10,5,74,70,0,192
2015-05-10,Los Angeles,1,2,0,0,23,71,225,95,35,847,497,9,1805
2015-05-10,San Fernando Valley,0,3,0,0,21,36,116,56,22,572,187,6,1019
2015-05-10,Santa Monica,0,0,0,0,2,13,20,1,6,107,36,0,185
2015-05-10,South Bay Cities,0,0,0,0,0,5,24,10,0,88,31,2,160
2015-05-10,South Gate-East Los Angeles,0,1,0,0,4,12,18,10,6,90,91,0,232
2015-05-17,Los Angeles,1,8,0,0,26,73,201,115,62,844,535,12,1877
2015-05-17,San Fernando Valley,0,2,1,0,18,27,123,69,16,577,224,9,1066
2015-05-17,Santa Monica,0,1,0,0,2,12,24,9,0,142,31,0,221
2015-05-17,South Bay Cities,0,0,0,0,1,5,30,9,2,120,40,1,208
2015-05-17,South Gate-East Los Angeles,0,0,0,1,1,7,25,13,5,85,100,0,237
2015-05-24,Los Angeles,1,4,0,2,23,70,192,95,29,947,559,11,1933
2015-05-24,San Fernando Valley,1,0,0,0,14,38,123,58,14,560,231,6,1045
2015-05-24,Santa Monica,0,0,2,0,5,15,21,6,1,140,38,0,228
2015-05-24,South Bay Cities,0,0,0,0,2,8,22,15,4,108,33,2,194
2015-05-24,South Gate-East Los Angeles,0,0,0,0,1,7,29,7,1,96,71,0,212
2015-05-31,Los Angeles,0,1,0,0,21,89,211,102,39,910,563,13,1949
2015-05-31,San Fernando Valley,0,0,0,0,17,42,134,58,14,550,228,10,1053
2015-05-31,Santa Monica,1,0,1,0,3,12,20,6,5,129,47,0,224
2015-05-31,South Bay Cities,0,0,0,0,0,5,32,19,4,89,34,2,185
2015-05-31,South Gate-East Los Angeles,1,0,0,1,0,9,23,11,3,80,86,3,217
2015-06-07,Los Angeles,0,6,0,0,26,89,211,99,34,913,570,14,1962
2015-06-07,San Fernando Valley,0,1,0,0,16,33,123,82,20,609,215,9,1108
2015-06-07,Santa Monica,0,2,0,0,1,21,30,13,3,123,39,0,232
2015-06-07,South Bay Cities,0,0,0,0,1,4,17,10,4,94,39,4,173
2015-06-07,South Gate-East Los Angeles,0,0,0,0,2,14,22,15,3,69,69,1,195
2015-06-14,Los Angeles,0,7,0,0,16,67,204,91,45,883,594,15,1922
2015-06-14,San Fernando Valley,1,2,0,0,21,28,125,61,20,556,230,5,1049
2015-06-14,Santa Monica,0,0,0,0,7,11,20,9,4,128,34,0,213
2015-06-14,South Bay Cities,0,0,0,0,0,4,28,6,1,81,32,0,152
2015-06-14,South Gate-East Los Angeles,0,0,0,1,2,9,31,14,3,67,78,2,207
2015-06-21,Los Angeles,1,4,1,0,15,83,209,120,31,909,602,11,1986
2015-06-21,San Fernando Valley,0,3,0,0,21,36,99,58,21,573,210,8,1029
2015-06-21,Santa Monica,0,0,0,0,5,10,18,5,3,140,56,1,238
2015-06-21,South Bay Cities,0,1,0,0,1,6,26,13,5,71,46,0,169
2015-06-21,South Gate-East Los Angeles,0,0,0,0,0,7,25,12,4,97,63,2,210
2015-06-28,Los Angeles,1,8,0,0,23,69,231,99,33,812,646,14,1936
2015-06-28,San Fernando Valley,1,3,0,0,16,37,127,66,25,538,201,6,1020
2015-06-28,Santa Monica,0,0,0,0,3,19,33,4,2,126,44,0,231
2015-06-28,South Bay Cities,0,1,0,0,1,3,51,8,3,96,38,3,204
2015-06-28,South Gate-East Los Angeles,0,0,0,0,0,4,27,12,6,75,84,0,208
2015-07-05,Los Angeles,1,7,0,0,13,57,223,104,48,919,591,12,1975
2015-07-05,San Fernando Valley,2,0,0,0,26,49,142,53,20,589,275,6,1162
2015-07-05,Santa Monica,0,1,0,0,0,14,22,7,8,126,40,1,219
2015-07-05,South Bay Cities,0,0,0,0,1,6,23,12,2,104,48,1,197
2015-07-05,South Gate-East Los Angeles,0,0,0,0,0,10,24,8,6,83,97,5,233
2015-07-12,Los Angeles,0,3,0,1,20,69,203,89,35,871,592,14,1897
2015-07-12,San Fernando Valley,0,4,0,0,22,34,133,58,18,546,226,6,1047
2015-07-12,Santa Monica,0,0,0,0,4,19,17,13,4,138,38,0,233
2015-07-12,South Bay Cities,0,1,0,0,2,4,21,7,1,87,41,0,164
2015-07-12,South Gate-East Los Angeles,0,1,0,0,0,3,26,14,0,69,86,3,202
2015-07-19,Los Angeles,0,5,0,0,13,52,242,86,40,921,586,16,1961
2015-07-19,San Fernando Valley,0,3,0,0,22,29,115,63,24,572,208,2,1038
2015-07-19,Santa Monica,0,0,0,0,7,12,19,15,3,144,34,1,235
2015-07-19,South Bay Cities,0,0,0,0,1,6,20,11,2,74,28,1,143
2015-07-19,South Gate-East Los Angeles,0,1,0,0,1,10,23,13,8,83,70,0,209
2015-07-26,Los Angeles,0,3,0,0,22,98,220,105,37,956,643,11,2095
2015-07-26,San Fernando Valley,0,2,0,1,22,48,129,75,31,610,221,3,1142
2015-07-26,Santa Monica,1,0,0,0,5,15,22,11,7,122,34,1,218
2015-07-26,South Bay Cities,0,0,0,0,1,4,19,9,1,88,41,1,164
2015-07-26,South Gate-East Los Angeles,0,0,0,0,0,9,31,12,5,76,98,2,233
2015-08-02,Los Angeles,0,5,0,0,17,79,242,128,41,980,658,22,2172
2015-08-02,San Fernando Valley,1,2,0,0,18,50,151,60,27,711,257,16,1293
2015-08-02,Santa Monica,0,0,0,0,1,16,27,7,7,145,46,0,249
2015-08-02,South Bay Cities,0,0,0,0,4,5,22,3,2,95,34,0,165
2015-08-02,South Gate-East Los Angeles,0,1,0,0,1,7,28,10,2,92,95,0,236
2015-08-09,Los Angeles,2,3,0,0,19,66,225,99,32,914,565,14,1939
2015-08-09,San Fernando Valley,0,3,0,0,19,45,153,59,17,647,253,16,1212
2015-08-09,Santa Monica,0,0,0,0,5,16,27,11,2,131,36,1,229
2015-08-09,South Bay Cities,0,0,0,0,3,6,17,11,2,95,55,1,190
2015-08-09,South Gate-East Los Angeles,0,0,0,0,0,10,34,10,5,90,94,2,245
2015-08-16,Los Angeles,0,3,0,0,14,68,217,94,36,904,579,13,1928
2015-08-16,San Fernando Valley,0,0,0,0,20,46,115,60,20,623,226,8,1118
2015-08-16,Santa Monica,0,2,0,0,3,9,16,8,7,136,38,0,219
2015-08-16,South Bay Cities,0,1,0,0,0,4,26,21,2,83,31,2,170
2015-08-16,South Gate-East Los Angeles,0,2,0,0,0,9,29,16,4,71,72,2,205
2015-08-23,Los Angeles,0,5,0,0,32,73,231,112,43,901,618,18,2033
2015-08-23,San Fernando Valley,1,3,0,0,14,40,135,56,27,624,241,4,1145
2015-08-23,Santa Monica,0,1,0,0,3,15,28,10,4,146,30,0,237
2015-08-23,South Bay Cities,0,0,0,0,1,10,21,11,3,111,51,0,208
